1.727301216125488281e+01,-5.114950180053710938e+00,-5.972914218902587891e+00,-2.312656879425048828e+00,1.094589591026306152e+00
-6.932281851768493652e-01,5.653930664062500000e+00,-5.491961479187011719e+00,-2.528664827346801758e+00,-3.422312259674072266e+00
-2.801934242248535156e+01,-2.493976974487304688e+01,1.907008171081542969e+01,-2.138995170593261719e+01,-1.659811854362487793e+00
-1.224480342864990234e+01,-1.408354187011718750e+01,-1.275035667419433594e+01,1.180750465393066406e+01,-2.070712566375732422e+00
-2.506076431274414062e+01,-2.139620971679687500e+01,-1.802665710449218750e+01,-1.025775527954101562e+01,2.555793190002441406e+01
