2.469790840148925781e+01,-1.502709579467773438e+01,-1.274192142486572266e+01,-2.624050378799438477e+00,1.378778743743896484e+01
2.587767410278320312e+01,-1.584278106689453125e+01,-1.426488494873046875e+01,-3.360430002212524414e+00,1.676868820190429688e+01
2.517633819580078125e+01,-1.409402465820312500e+01,-1.256407356262207031e+01,-1.291999459266662598e+00,1.459211349487304688e+01
2.557069015502929688e+01,-1.409119796752929688e+01,-1.216717338562011719e+01,-1.417809247970581055e+00,1.416477584838867188e+01
2.587751770019531250e+01,-1.449507904052734375e+01,-1.324388885498046875e+01,-1.217457413673400879e+00,1.440625667572021484e+01
2.509993553161621094e+01,-1.273971462249755859e+01,-1.014225673675537109e+01,-1.773112416267395020e+00,1.318095397949218750e+01
2.360500907897949219e+01,-1.394723224639892578e+01,-1.394554519653320312e+01,-2.074843645095825195e+00,1.408512592315673828e+01
2.139311790466308594e+01,-1.418234634399414062e+01,-1.412803936004638672e+01,-7.223792076110839844e-01,1.451980209350585938e+01
2.519572257995605469e+01,-1.509473037719726562e+01,-1.390657615661621094e+01,-1.820939898490905762e+00,1.577824687957763672e+01
2.235128402709960938e+01,-1.601395034790039062e+01,-1.470180034637451172e+01,-1.598329901695251465e+00,1.519266605377197266e+01
2.261915969848632812e+01,-1.581468868255615234e+01,-1.524573040008544922e+01,-7.464351654052734375e-01,1.335401916503906250e+01
2.239582443237304688e+01,-1.437209129333496094e+01,-1.456313323974609375e+01,-6.044512987136840820e-01,1.316155815124511719e+01
2.184793090820312500e+01,-1.395901584625244141e+01,-1.463591766357421875e+01,-2.106035947799682617e-01,1.355854511260986328e+01
2.282756423950195312e+01,-1.745756721496582031e+01,-1.490181255340576172e+01,-1.695293426513671875e+00,1.543566703796386719e+01
2.117628097534179688e+01,-1.673735237121582031e+01,-1.354806613922119141e+01,-9.159944057464599609e-01,1.318612289428710938e+01
2.328040504455566406e+01,-1.746957588195800781e+01,-1.461492633819580078e+01,-2.666812658309936523e+00,1.590993499755859375e+01
2.028218269348144531e+01,-1.170869445800781250e+01,-9.558423042297363281e+00,-3.390554189682006836e-01,1.248338508605957031e+01
2.255644989013671875e+01,-1.313898086547851562e+01,-1.100061225891113281e+01,-4.521987438201904297e-01,1.265018177032470703e+01
2.231023025512695312e+01,-1.824160766601562500e+01,-1.535146713256835938e+01,-4.701941013336181641e+00,1.593197536468505859e+01
2.479771232604980469e+01,-1.415266323089599609e+01,-1.328636455535888672e+01,-2.053953886032104492e+00,1.236200046539306641e+01
2.283973121643066406e+01,-1.436413860321044922e+01,-1.213391208648681641e+01,-9.126880168914794922e-01,1.144349575042724609e+01
-1.880063176155090332e+00,-4.534463405609130859e+00,3.243820667266845703e+00,-6.230125904083251953e+00,-9.310868978500366211e-01
-7.219169616699218750e+00,-9.996292114257812500e+00,6.519124507904052734e-01,-8.088894844055175781e+00,-3.210252046585083008e+00
-3.823256969451904297e+00,-7.589054107666015625e+00,-2.624565601348876953e+00,-8.366970062255859375e+00,4.514944553375244141e-01
-6.822685003280639648e-01,-4.276293277740478516e+00,-2.184689044952392578e+00,-1.144778347015380859e+01,3.052866458892822266e-01
-5.157641768455505371e-01,-3.231786787509918213e-01,1.703766584396362305e+00,-3.157536029815673828e+00,-1.875173807144165039e+00
-7.937115430831909180e-01,-4.516389846801757812e+00,4.336878776550292969e+00,-1.091231536865234375e+01,-6.006217479705810547e+00
-1.925924897193908691e+00,-6.226847171783447266e+00,4.163236618041992188e+00,-1.075499057769775391e+01,-5.648075580596923828e+00
-1.036087036132812500e+00,-9.446416854858398438e+00,2.558795452117919922e+00,-1.403998279571533203e+01,-7.859943866729736328e+00
2.215028285980224609e+00,-5.104328155517578125e+00,-3.244735479354858398e+00,-1.115960597991943359e+01,-4.748562812805175781e+00
-1.993945956230163574e+00,-3.316030979156494141e+00,4.674760401248931885e-01,-9.289173126220703125e+00,-1.019410848617553711e+00
-1.320409893989562988e+00,-2.733246803283691406e+00,7.609964013099670410e-01,-8.805104255676269531e+00,-1.777990341186523438e+00
1.762592196464538574e+00,-4.502063751220703125e+00,7.608864307403564453e-01,-1.268665218353271484e+01,-5.834433555603027344e+00
-4.113906860351562500e+00,-6.121583938598632812e+00,4.566290378570556641e-01,-8.960735321044921875e+00,-1.333007574081420898e+00
-4.968623161315917969e+00,-5.363502979278564453e+00,4.731732368469238281e+00,-9.670908927917480469e+00,-4.826169967651367188e+00
-6.315510272979736328e+00,-9.000773429870605469e+00,2.435857534408569336e+00,-1.252285385131835938e+01,-4.590780735015869141e+00
-4.592954158782958984e+00,-6.952558994293212891e+00,-2.399077117443084717e-01,-5.471526622772216797e+00,-1.377186655998229980e+00
1.166887164115905762e+00,-6.576567649841308594e+00,-4.278739929199218750e+00,-9.416271209716796875e+00,-2.885022401809692383e+00
5.013364791870117188e+00,-1.069170379638671875e+01,-3.621921777725219727e+00,-1.337284278869628906e+01,-1.819739818572998047e+00
5.975396156311035156e+00,-5.046985626220703125e+00,-2.219697713851928711e+00,-1.267310810089111328e+01,-6.674607992172241211e-01
4.506287097930908203e+00,-2.044151544570922852e+00,-2.272330522537231445e+00,-1.093502616882324219e+01,-2.325472593307495117e+00
6.557470798492431641e+00,-1.168513107299804688e+01,-2.397811174392700195e+00,-1.542898941040039062e+01,-4.573320865631103516e+00
7.357335090637207031e+00,-8.466972351074218750e+00,-4.992731213569641113e-01,-1.539063262939453125e+01,-2.974449396133422852e+00
4.739390313625335693e-01,-7.279119491577148438e+00,-1.728285193443298340e+00,-1.308490085601806641e+01,-4.277331829071044922e+00
8.272914886474609375e+00,-4.784621238708496094e+00,-5.773815631866455078e+00,-1.282055950164794922e+01,-9.274910092353820801e-01
5.674278259277343750e+00,-2.625460147857666016e+00,-1.738117933273315430e+00,-1.306156158447265625e+01,-1.362211585044860840e+00
5.003271579742431641e+00,-5.301418781280517578e+00,4.934977740049362183e-02,-1.205431079864501953e+01,-2.765753984451293945e+00
5.150484085083007812e+00,-9.488161087036132812e+00,-8.304057121276855469e-01,-1.254907608032226562e+01,-3.859194993972778320e+00
6.550914287567138672e+00,-6.211136817932128906e+00,-9.788691997528076172e-01,-1.316615200042724609e+01,-4.240939617156982422e+00
3.369316816329956055e+00,-4.537511825561523438e+00,-3.041150808334350586e+00,-1.135074329376220703e+01,-1.149245619773864746e+00
4.044738292694091797e+00,-2.669023990631103516e+00,-2.524333596229553223e-01,-1.059958171844482422e+01,-3.576440572738647461e+00
5.070819377899169922e+00,-3.079855918884277344e+00,-2.670170307159423828e+00,-1.089815139770507812e+01,-1.357170581817626953e+00
4.826521873474121094e+00,-3.720725059509277344e+00,-3.668229103088378906e+00,-1.292227840423583984e+01,-1.925020575523376465e+00
6.391771316528320312e+00,-7.508265972137451172e+00,-1.792584419250488281e+00,-1.442690277099609375e+01,-1.989667892456054688e+00
2.201853752136230469e+00,-5.151119709014892578e+00,-6.502427101135253906e+00,-1.224389076232910156e+01,-3.707309007644653320e+00
4.912240028381347656e+00,-9.039053916931152344e+00,-1.684950590133666992e-01,-1.427959728240966797e+01,-6.133220195770263672e+00
7.099487304687500000e+00,-5.712744712829589844e+00,-5.925371646881103516e+00,-1.455653953552246094e+01,5.619382858276367188e-01
6.350179195404052734e+00,-1.395656704902648926e+00,-1.246168851852416992e+00,-9.467029571533203125e+00,8.824998140335083008e-01
4.603934288024902344e+00,-2.173810482025146484e+00,-3.574944257736206055e+00,-1.025901031494140625e+01,1.070736408233642578e+00
5.005325794219970703e+00,-8.232365608215332031e+00,-1.111804246902465820e+00,-1.450297451019287109e+01,-3.049434423446655273e+00
6.622861385345458984e+00,-9.518774986267089844e+00,-7.812510728836059570e-01,-1.686995697021484375e+01,-3.234282732009887695e+00
6.415457248687744141e+00,-9.859425544738769531e+00,-3.267379999160766602e+00,-1.414435100555419922e+01,-4.142874240875244141e+00
7.409003734588623047e+00,-6.153165817260742188e+00,-3.706772089004516602e+00,-1.482112598419189453e+01,-4.986212253570556641e+00
4.044906139373779297e+00,-2.897989511489868164e+00,-3.940276384353637695e+00,-1.068799781799316406e+01,-5.579075336456298828e+00
4.550100803375244141e+00,-4.748141765594482422e+00,-2.192237615585327148e+00,-1.290015316009521484e+01,-5.463535785675048828e+00
5.280507802963256836e-01,-5.836631298065185547e+00,-3.258620977401733398e+00,-1.079873847961425781e+01,-2.653831720352172852e+00
-5.410799980163574219e-01,-6.241271018981933594e+00,2.263467073440551758e+00,-1.289994144439697266e+01,-6.658099651336669922e+00
7.854636311531066895e-01,-1.937449425458908081e-01,-4.759363651275634766e+00,-1.279010105133056641e+01,-7.170559883117675781e+00
3.709743738174438477e+00,-3.242616176605224609e+00,-4.165360450744628906e+00,-1.306314182281494141e+01,-3.958133459091186523e+00
4.243777275085449219e+00,-5.132728576660156250e+00,-4.793608665466308594e+00,-1.377710342407226562e+01,-4.747320652008056641e+00
-3.746205806732177734e+00,-6.106897830963134766e+00,4.211995124816894531e+00,-9.908214569091796875e+00,-3.907821893692016602e+00
1.287619018554687500e+01,-1.188143157958984375e+01,-4.543263435363769531e+00,-4.489351529628038406e-03,-1.043837070465087891e+01
1.951320457458496094e+01,-1.029885768890380859e+01,-7.649095535278320312e+00,-7.229723930358886719e+00,-9.535720825195312500e+00
1.487646865844726562e+01,-1.084408760070800781e+01,-8.100431442260742188e+00,-2.289204835891723633e+00,-1.119100952148437500e+01
2.009107208251953125e+01,-1.295595264434814453e+01,-5.583290100097656250e+00,-4.270449280738830566e-01,-1.435457229614257812e+01
2.161678123474121094e+01,-1.284266948699951172e+01,-4.710615634918212891e+00,-1.136245369911193848e+00,-1.303201866149902344e+01
2.541976737976074219e+01,-1.191337776184082031e+01,-8.327842712402343750e+00,4.383149743080139160e-01,-2.315343666076660156e+01
2.138443374633789062e+01,-1.089974880218505859e+01,-1.059177398681640625e+01,-1.897146582603454590e+00,-1.253801441192626953e+01
2.255314064025878906e+01,-1.070096683502197266e+01,-1.056222057342529297e+01,3.971942663192749023e-01,-1.271382617950439453e+01
2.638537025451660156e+01,-8.302666664123535156e+00,-9.831777572631835938e+00,1.719252109527587891e+00,-8.563038825988769531e+00
2.063647079467773438e+01,-1.042895698547363281e+01,-8.651017189025878906e+00,-1.125917360186576843e-01,-6.572217464447021484e+00
1.849600028991699219e+01,-1.059655189514160156e+01,-8.877865791320800781e+00,-6.675845384597778320e-01,-6.526738643646240234e+00
2.252580261230468750e+01,-1.241980648040771484e+01,-9.845144271850585938e+00,-2.630946397781372070e+00,-1.776524353027343750e+01
2.497818374633789062e+01,-1.018256568908691406e+01,-1.104549503326416016e+01,1.254286527633666992e+00,1.698172330856323242e+00
2.772711944580078125e+01,-9.206337928771972656e+00,-9.186625480651855469e+00,1.004746317863464355e+00,-1.201281166076660156e+01
2.462491798400878906e+01,-9.442701339721679688e+00,-7.710369110107421875e+00,2.907125711441040039e+00,-1.339242744445800781e+01
2.825296783447265625e+01,-8.518589019775390625e+00,-1.013597106933593750e+01,7.720010280609130859e-01,-5.693729877471923828e+00
2.656460380554199219e+01,-9.856137275695800781e+00,-9.737206459045410156e+00,-5.040220022201538086e-01,-1.025104045867919922e+01
2.686636352539062500e+01,-9.803803443908691406e+00,-9.285820960998535156e+00,1.183766961097717285e+00,-7.683114528656005859e+00
2.949336624145507812e+01,-9.093070030212402344e+00,-9.101429939270019531e+00,3.076381683349609375e+00,1.048410654067993164e+00
2.654664993286132812e+01,-7.836131572723388672e+00,-8.334471702575683594e+00,3.140863180160522461e+00,-5.409824848175048828e-01
2.951456260681152344e+01,-8.239350318908691406e+00,-7.910871982574462891e+00,1.910102844238281250e+00,-6.075937747955322266e-01
2.846310806274414062e+01,-9.812102317810058594e+00,-1.012346267700195312e+01,1.706409573554992676e+00,-7.295868396759033203e+00
2.006154441833496094e+01,-1.252245712280273438e+01,-6.604874134063720703e+00,-5.386229038238525391e+00,-1.952762794494628906e+01
2.389114952087402344e+01,-1.035634803771972656e+01,-8.574708938598632812e+00,1.466200947761535645e+00,-7.095226764678955078e+00
2.363112449645996094e+01,-1.396303176879882812e+01,-1.626296424865722656e+01,-4.193093776702880859e-01,-1.145104598999023438e+01
2.143103027343750000e+01,-1.700837326049804688e+01,-1.920496177673339844e+01,-2.374054670333862305e+00,-9.765735626220703125e+00
3.296879577636718750e+01,-1.126688861846923828e+01,-1.040540409088134766e+01,-3.907474994659423828e+00,-2.201713371276855469e+01
2.315080642700195312e+01,-5.949953079223632812e+00,-6.744476318359375000e+00,-2.348964452743530273e+00,-8.477601051330566406e+00
1.689275932312011719e+01,-9.741144180297851562e+00,-8.882067680358886719e+00,-5.870372295379638672e+00,-1.008147430419921875e+01
2.203774070739746094e+01,-8.940449714660644531e+00,-8.622782707214355469e+00,-2.997808694839477539e+00,-1.352845382690429688e+01
2.236455154418945312e+01,-8.677776336669921875e+00,-7.762266159057617188e+00,-1.920336008071899414e+00,-1.423363494873046875e+01
2.101995468139648438e+01,-9.345794677734375000e+00,-9.536941528320312500e+00,-3.258188724517822266e+00,-1.035119819641113281e+01
2.312522125244140625e+01,-8.306974411010742188e+00,-7.275267601013183594e+00,-3.473428964614868164e+00,-1.081324768066406250e+01
2.301016998291015625e+01,-8.777245521545410156e+00,-6.867025375366210938e+00,-5.500965595245361328e+00,-1.201124954223632812e+01
2.529952049255371094e+01,-1.152983760833740234e+01,-9.417469978332519531e+00,-6.415748596191406250e-01,-1.617511367797851562e+01
2.590208625793457031e+01,-1.269908618927001953e+01,-8.836063385009765625e+00,-9.749742150306701660e-01,-1.784685134887695312e+01
2.565526390075683594e+01,-9.304286956787109375e+00,-8.733035087585449219e+00,-2.102627515792846680e+00,-1.349338626861572266e+01
1.261102390289306641e+01,-1.216936111450195312e+01,-1.253174209594726562e+01,-2.847486138343811035e-01,-1.323425388336181641e+01
1.670338439941406250e+01,-1.047817325592041016e+01,-7.741544723510742188e+00,3.347886800765991211e+00,-1.697193527221679688e+01
1.862195205688476562e+01,-1.256413936614990234e+01,-8.069077491760253906e+00,1.716005206108093262e+00,-1.952288246154785156e+01
1.739328765869140625e+01,-1.078674125671386719e+01,-8.564109802246093750e+00,3.506330251693725586e+00,-1.826619148254394531e+01
1.191945362091064453e+01,-6.210138320922851562e+00,-5.205479621887207031e+00,-3.263167858123779297e+00,-1.536836051940917969e+01
1.613365936279296875e+01,-7.181285381317138672e+00,-7.630767822265625000e+00,-2.291406393051147461e+00,-1.721205711364746094e+01
1.824887847900390625e+01,-6.786443233489990234e+00,-6.873332977294921875e+00,-3.421795845031738281e+00,-1.457027721405029297e+01
2.458699035644531250e+01,-6.220436096191406250e+00,-7.223828792572021484e+00,-7.263364791870117188e+00,-1.048903656005859375e+01
1.778037643432617188e+01,-9.344670295715332031e+00,-8.020443916320800781e+00,-1.712841391563415527e+00,-1.118626403808593750e+01
1.656522750854492188e+01,-1.402926254272460938e+01,-1.414591598510742188e+01,-6.051284790039062500e+00,-1.098688125610351562e+01
2.225024223327636719e+01,-1.005729770660400391e+01,-9.965828895568847656e+00,-2.955277681350708008e+00,-1.128295135498046875e+01
2.620471954345703125e+01,-6.816038131713867188e+00,-5.404819965362548828e+00,-4.677336692810058594e+00,-8.959577560424804688e+00
1.799122238159179688e+01,5.127473831176757812e+00,-5.238604068756103516e+00,-2.508257627487182617e-01,7.942788600921630859e+00
2.472805976867675781e+01,7.292189598083496094e+00,-2.452484369277954102e+00,1.052030658721923828e+01,8.864523887634277344e+00
2.311203765869140625e+01,5.722002506256103516e+00,-5.242136478424072266e+00,6.024260520935058594e+00,7.451275348663330078e+00
2.279556655883789062e+01,7.088378906250000000e+00,-4.479290962219238281e+00,5.423453807830810547e+00,7.828612327575683594e+00
2.410397338867187500e+01,7.492361068725585938e+00,-4.333825588226318359e+00,5.332985877990722656e+00,8.485543251037597656e+00
2.270965194702148438e+01,6.673229694366455078e+00,-5.605395793914794922e+00,4.563530445098876953e+00,7.620825290679931641e+00
2.086014747619628906e+01,2.982981920242309570e+00,-2.967939138412475586e+00,9.553993225097656250e+00,6.914022922515869141e+00
2.149289321899414062e+01,2.159841537475585938e+00,-3.626781225204467773e+00,9.603820800781250000e+00,7.646993160247802734e+00
2.433306884765625000e+01,1.593600392341613770e+00,-1.568304657936096191e+00,1.073509216308593750e+01,7.562088489532470703e+00
2.077056503295898438e+01,4.445970535278320312e+00,-5.071832656860351562e+00,5.985428333282470703e+00,5.749566555023193359e+00
2.024765777587890625e+01,5.764829635620117188e+00,-4.434616088867187500e+00,4.795540332794189453e+00,3.917920351028442383e+00
2.591468429565429688e+01,1.153422260284423828e+01,-2.737185239791870117e+00,1.189272999763488770e+00,1.218830204010009766e+01
1.961987113952636719e+01,5.450321197509765625e+00,-3.969269037246704102e+00,6.273187637329101562e+00,3.582396984100341797e+00
2.000402069091796875e+01,6.204985618591308594e+00,-2.760716676712036133e+00,4.663671493530273438e+00,4.269154071807861328e+00
1.983476066589355469e+01,4.234528541564941406e+00,-3.771872520446777344e+00,6.542579174041748047e+00,3.703343629837036133e+00
1.764694404602050781e+01,6.470465660095214844e+00,-3.343974113464355469e+00,4.628572463989257812e+00,3.319729566574096680e+00
2.353842544555664062e+01,1.143357944488525391e+01,1.457899689674377441e+00,2.498533964157104492e+00,9.074989318847656250e+00
2.141045951843261719e+01,7.669741153717041016e+00,-1.304141879081726074e+00,4.000262260437011719e+00,5.943958282470703125e+00
2.291339683532714844e+01,8.545100212097167969e+00,2.235618233680725098e-01,4.529680252075195312e+00,7.404217243194580078e+00
2.219198989868164062e+01,5.373436927795410156e+00,1.980610489845275879e+00,5.037689208984375000e+00,6.181277751922607422e+00
2.361021804809570312e+01,7.387989521026611328e+00,7.422012090682983398e-01,4.853815555572509766e+00,7.018599033355712891e+00
2.413342285156250000e+01,8.217947006225585938e+00,1.976613640785217285e+00,4.084442138671875000e+00,7.745193004608154297e+00
2.465202903747558594e+01,1.113167858123779297e+01,-2.938221931457519531e+00,1.549192547798156738e+00,1.093613052368164062e+01
2.444074630737304688e+01,7.759277820587158203e+00,1.859626412391662598e+00,4.864797115325927734e+00,7.752845287322998047e+00
2.478162002563476562e+01,7.834732055664062500e+00,2.614625692367553711e+00,4.682762145996093750e+00,7.844005584716796875e+00
2.375411605834960938e+01,8.987250328063964844e+00,2.110356569290161133e+00,3.928594350814819336e+00,8.132281303405761719e+00
2.368548965454101562e+01,7.691927909851074219e+00,2.039797544479370117e+00,3.472168684005737305e+00,9.277872085571289062e+00
2.362163925170898438e+01,7.499789714813232422e+00,2.726649045944213867e+00,4.604276180267333984e+00,9.487795829772949219e+00
2.422258186340332031e+01,7.842041969299316406e+00,1.171047806739807129e+00,5.498486995697021484e+00,1.009528827667236328e+01
2.150360870361328125e+01,9.885714530944824219e+00,-1.128396224975585938e+01,7.660717010498046875e+00,7.657565116882324219e+00
1.632715606689453125e+01,9.270623207092285156e+00,-1.285463714599609375e+01,6.180538177490234375e+00,3.521526336669921875e+00
2.157717895507812500e+01,1.008519744873046875e+01,-8.189476966857910156e+00,1.287980675697326660e+00,4.803642749786376953e+00
1.916277503967285156e+01,8.576222419738769531e+00,-7.434025764465332031e+00,1.276579499244689941e+00,3.085136651992797852e+00
2.727439117431640625e+01,1.501299095153808594e+01,6.482367515563964844e-01,5.689855575561523438e+00,1.548045158386230469e+01
2.205717849731445312e+01,1.150129032135009766e+01,-7.643483638763427734e+00,4.983345270156860352e-01,6.367167472839355469e+00
2.369295883178710938e+01,9.627278327941894531e+00,-5.748755931854248047e+00,3.704355001449584961e+00,1.178619861602783203e+01
2.517023658752441406e+01,8.981258392333984375e+00,-1.496406912803649902e+00,2.103648185729980469e+00,1.246333694458007812e+01
2.158187103271484375e+01,6.181973457336425781e+00,-9.006665229797363281e+00,7.935586452484130859e+00,5.997822284698486328e+00
1.580530071258544922e+01,1.127652454376220703e+01,-1.288646030426025391e+01,3.884054183959960938e+00,4.171883106231689453e+00
2.135355949401855469e+01,1.433040523529052734e+01,-5.651981353759765625e+00,5.099467277526855469e+00,9.473897933959960938e+00
2.204857635498046875e+01,1.530290603637695312e+01,-6.461998939514160156e+00,2.039060831069946289e+00,9.302975654602050781e+00
2.325130844116210938e+01,1.373759746551513672e+01,-6.931756973266601562e+00,4.087912082672119141e+00,8.116027832031250000e+00
2.637422561645507812e+01,4.496093750000000000e+00,-2.334252595901489258e+00,1.456075668334960938e+01,8.108140945434570312e+00
1.942106628417968750e+01,2.260142564773559570e+00,-1.715087175369262695e+00,1.074715042114257812e+01,8.889963150024414062e+00
2.741690635681152344e+01,1.403349876403808594e+01,-4.779274463653564453e-01,6.387678146362304688e+00,1.492661762237548828e+01
2.676324272155761719e+01,1.026456832885742188e+01,-7.131787538528442383e-01,7.552652359008789062e+00,1.292134952545166016e+01
2.341771697998046875e+01,8.571375846862792969e+00,-1.885949254035949707e+00,5.807278633117675781e+00,1.017348003387451172e+01
2.628259468078613281e+01,1.600304794311523438e+01,-1.601092815399169922e+00,4.959833621978759766e+00,1.210750675201416016e+01
2.369620704650878906e+01,4.902074813842773438e+00,-2.204758405685424805e+00,3.038793802261352539e+00,5.291020870208740234e+00
-6.095973968505859375e+00,-9.977527618408203125e+00,-8.236356735229492188e+00,-5.181540966033935547e+00,3.887023687362670898e+00
5.767569541931152344e+00,8.058873176574707031e+00,-3.282904863357543945e+00,3.238154411315917969e+00,2.953948020935058594e+00
3.475739061832427979e-01,7.468767642974853516e+00,-3.234310865402221680e+00,-2.476793289184570312e+00,-2.248799800872802734e+00
2.580241203308105469e+00,7.467679023742675781e+00,-3.240276098251342773e+00,-2.986041069030761719e+00,-2.408391237258911133e+00
4.529224872589111328e+00,5.539551734924316406e+00,-3.827082395553588867e+00,9.452229738235473633e-01,-3.033671140670776367e+00
3.191507816314697266e+00,5.303099632263183594e+00,-4.050779819488525391e+00,2.185774445533752441e-01,-3.881087064743041992e+00
6.282395839691162109e+00,8.736434936523437500e+00,-5.889542579650878906e+00,-4.398064136505126953e+00,-4.805915355682373047e+00
8.532431602478027344e+00,1.056598758697509766e+01,-6.454425334930419922e+00,-2.507930517196655273e+00,7.024383544921875000e-01
8.318699836730957031e+00,1.034856414794921875e+01,-7.200809955596923828e+00,-3.200687408447265625e+00,-3.297547623515129089e-02
3.121086835861206055e+00,8.080744743347167969e+00,-5.253612995147705078e+00,1.281682610511779785e+00,-2.712306261062622070e+00
5.673250675201416016e+00,1.010154819488525391e+01,-6.691262245178222656e+00,-2.517998933792114258e+00,-2.768328189849853516e+00
6.645734786987304688e+00,5.622744560241699219e+00,-6.983657360076904297e+00,7.974624633789062500e-01,-1.455837130546569824e+00
5.275382995605468750e+00,7.200606346130371094e+00,-6.039661407470703125e+00,7.781628370285034180e-01,-1.578245162963867188e+00
4.147011280059814453e+00,5.833277702331542969e+00,-5.674730777740478516e+00,1.318710327148437500e+00,-2.303956747055053711e+00
4.136015892028808594e+00,7.083312988281250000e+00,-5.101211547851562500e+00,-1.083656311035156250e+00,-2.867727041244506836e+00
4.530014514923095703e+00,6.571788311004638672e+00,-4.341929912567138672e+00,8.637081980705261230e-01,-1.903044939041137695e+00
4.553834438323974609e+00,6.783971309661865234e+00,-4.429502010345458984e+00,-3.613249063491821289e-01,-2.519954919815063477e+00
2.768299341201782227e+00,8.449585914611816406e+00,-5.853550434112548828e+00,-2.581884622573852539e+00,-3.878758430480957031e+00
2.399967432022094727e+00,8.927133560180664062e+00,-6.072046279907226562e+00,-2.451635599136352539e+00,-3.543323516845703125e+00
8.464522957801818848e-01,6.062590599060058594e+00,-5.831781864166259766e+00,-4.651418328285217285e-01,-3.160501241683959961e+00
2.485643863677978516e+00,6.494165897369384766e+00,-4.521266937255859375e+00,2.963405132293701172e+00,-2.705954074859619141e+00
1.417043328285217285e+00,6.471306800842285156e+00,-4.423429965972900391e+00,-4.767505228519439697e-01,-3.425814867019653320e+00
1.721836686134338379e+00,6.472413063049316406e+00,-5.007882118225097656e+00,3.650709092617034912e-01,-3.510882854461669922e+00
4.145398616790771484e+00,4.091248035430908203e+00,-6.117319583892822266e+00,5.934396386146545410e-01,-2.167308092117309570e+00
4.252120018005371094e+00,6.372836112976074219e+00,-6.116013526916503906e+00,2.562227249145507812e-01,-3.081425666809082031e+00
3.122400283813476562e+00,5.070754051208496094e+00,-4.200245380401611328e+00,5.292537212371826172e-01,-3.888471364974975586e+00
2.904635906219482422e+00,4.277881145477294922e+00,-3.046143054962158203e+00,4.282226562500000000e-01,-4.367207050323486328e+00
