9.165023803710937500e+01,7.987112426757812500e+01,1.486150054931640625e+02,-5.438367843627929688e+01,1.080007266998291016e+01,-8.536024475097656250e+01,-9.870040130615234375e+01,7.602297973632812500e+01,1.725656509399414062e+01,2.964983367919921875e+01,-1.111328582763671875e+02,-6.111444854736328125e+01,-4.855354309082031250e+01,-1.290957489013671875e+02,-9.628589630126953125e+01,2.549841880798339844e+01,-3.440205383300781250e+01,-3.501145172119140625e+01,8.089536285400390625e+01,9.645108032226562500e+01,-1.740135765075683594e+01,1.333698577880859375e+02,1.454282989501953125e+02,-3.082375717163085938e+01,1.336732940673828125e+02,1.276315155029296875e+02,1.443694000244140625e+02,1.438555908203125000e+02,1.195118103027343750e+02,1.202716293334960938e+02,1.000425033569335938e+02,-2.130711555480957031e+01,5.800046157836914062e+01,6.888928985595703125e+01,-3.117060661315917969e+01,1.342120971679687500e+02,-1.263472213745117188e+02,6.840992736816406250e+01,9.963841247558593750e+01,-6.722605133056640625e+01,1.010999603271484375e+02,1.253269424438476562e+02,1.076418075561523438e+02,-8.042961883544921875e+01,-1.283034973144531250e+02,3.673010253906250000e+01,4.069968414306640625e+01,-1.021965484619140625e+02,1.623303604125976562e+01,-8.566924285888671875e+01,1.010568771362304688e+02,5.690703582763671875e+01,-2.811643218994140625e+01,3.385081100463867188e+01,7.853330993652343750e+01,1.221011962890625000e+02,3.380387878417968750e+01,1.122836532592773438e+02,3.255823135375976562e+01,-5.363291549682617188e+01,1.527365875244140625e+02,-7.730148315429687500e+01,-9.557599067687988281e+00,-1.015406036376953125e+02,-1.863721084594726562e+01,-1.174993438720703125e+02,-1.149607162475585938e+02,1.166636734008789062e+02,-2.589393806457519531e+01,-9.894812011718750000e+01,6.056470870971679688e+00,9.872748565673828125e+01,-1.136358413696289062e+02,-1.084096984863281250e+02,1.044088745117187500e+02,-1.193888626098632812e+02,-9.641507720947265625e+01,1.375430011749267578e+01,6.384106445312500000e+01,-1.439304046630859375e+02,1.413032073974609375e+02,4.897779846191406250e+01,8.927466583251953125e+01,1.318164520263671875e+02,-3.993045806884765625e+01,1.251838836669921875e+02,-2.773143577575683594e+01,7.175122070312500000e+01,-1.190005645751953125e+02,-4.312138366699218750e+01,-1.129464187622070312e+02,-4.728356933593750000e+01,-2.871694946289062500e+01,2.814961433410644531e+01,5.503714752197265625e+01,-1.365484619140625000e+02,-5.964965820312500000e+01,1.243605957031250000e+02,5.207889175415039062e+01,7.190206146240234375e+01
9.338671875000000000e+01,8.146714019775390625e+01,1.504297790527343750e+02,-5.470618820190429688e+01,1.203366851806640625e+01,-8.684251403808593750e+01,-9.873696136474609375e+01,7.567713165283203125e+01,1.798095130920410156e+01,3.031195259094238281e+01,-1.128909149169921875e+02,-6.209745788574218750e+01,-4.967335510253906250e+01,-1.304754180908203125e+02,-9.617850494384765625e+01,2.474093437194824219e+01,-3.393335723876953125e+01,-3.378854370117187500e+01,8.209863281250000000e+01,9.632772827148437500e+01,-1.726204109191894531e+01,1.351093750000000000e+02,1.478122558593750000e+02,-3.160540580749511719e+01,1.341740875244140625e+02,1.283637695312500000e+02,1.459088592529296875e+02,1.451861114501953125e+02,1.199466018676757812e+02,1.223835372924804688e+02,9.975881958007812500e+01,-2.079842948913574219e+01,5.865857315063476562e+01,6.792868041992187500e+01,-3.070645141601562500e+01,1.357787628173828125e+02,-1.282768707275390625e+02,6.807669067382812500e+01,9.915338134765625000e+01,-6.890846252441406250e+01,1.009213867187500000e+02,1.272583160400390625e+02,1.082471313476562500e+02,-7.999364471435546875e+01,-1.301477966308593750e+02,3.651686477661132812e+01,4.141754531860351562e+01,-1.021363830566406250e+02,1.750768089294433594e+01,-8.530537414550781250e+01,1.010521469116210938e+02,5.628421020507812500e+01,-2.741486358642578125e+01,3.500838088989257812e+01,7.789012908935546875e+01,1.239993362426757812e+02,3.490242767333984375e+01,1.124663619995117188e+02,3.233729934692382812e+01,-5.448908233642578125e+01,1.544001617431640625e+02,-7.699996948242187500e+01,-9.196640014648437500e+00,-1.009530181884765625e+02,-1.806135940551757812e+01,-1.191720428466796875e+02,-1.154064712524414062e+02,1.163804626464843750e+02,-2.652244949340820312e+01,-1.008212661743164062e+02,6.940410614013671875e+00,9.875212860107421875e+01,-1.156817398071289062e+02,-1.095989837646484375e+02,1.057803649902343750e+02,-1.214312820434570312e+02,-9.786361694335937500e+01,1.453112125396728516e+01,6.503119659423828125e+01,-1.450903930664062500e+02,1.427211303710937500e+02,4.808213043212890625e+01,8.908128356933593750e+01,1.341370086669921875e+02,-3.880071640014648438e+01,1.259299545288085938e+02,-2.887932968139648438e+01,7.195613861083984375e+01,-1.189041519165039062e+02,-4.251996612548828125e+01,-1.145741806030273438e+02,-4.697858810424804688e+01,-2.784602355957031250e+01,2.861557579040527344e+01,5.480266189575195312e+01,-1.384968719482421875e+02,-5.886229324340820312e+01,1.245458908081054688e+02,5.149048233032226562e+01,7.129741668701171875e+01
9.535781097412109375e+01,8.318955993652343750e+01,1.511829223632812500e+02,-5.731286239624023438e+01,1.396034717559814453e+01,-8.850565338134765625e+01,-9.787830352783203125e+01,7.454669952392578125e+01,1.967294311523437500e+01,3.259761428833007812e+01,-1.143004455566406250e+02,-6.396488571166992188e+01,-5.168849945068359375e+01,-1.308904266357421875e+02,-9.528582000732421875e+01,2.364529418945312500e+01,-3.228641510009765625e+01,-3.201508331298828125e+01,8.390486907958984375e+01,9.536779785156250000e+01,-1.509448909759521484e+01,1.357940826416015625e+02,1.480569152832031250e+02,-3.384456634521484375e+01,1.342898559570312500e+02,1.271590499877929688e+02,1.466512908935546875e+02,1.456650238037109375e+02,1.193375244140625000e+02,1.238822174072265625e+02,9.860295867919921875e+01,-1.923540496826171875e+01,6.084014511108398438e+01,6.706549835205078125e+01,-2.869148635864257812e+01,1.366823120117187500e+02,-1.292936401367187500e+02,6.637181091308593750e+01,9.827977752685546875e+01,-7.062675476074218750e+01,1.001069183349609375e+02,1.289387054443359375e+02,1.069698562622070312e+02,-7.888040924072265625e+01,-1.314628906250000000e+02,3.532931518554687500e+01,4.345127868652343750e+01,-1.009112396240234375e+02,1.921287918090820312e+01,-8.407338714599609375e+01,9.976392364501953125e+01,5.541022491455078125e+01,-2.547129631042480469e+01,3.611228942871093750e+01,7.656170654296875000e+01,1.248957595825195312e+02,3.597451782226562500e+01,1.112217712402343750e+02,3.032162666320800781e+01,-5.678324127197265625e+01,1.549589843750000000e+02,-7.683699035644531250e+01,-6.983290195465087891e+00,-9.983699798583984375e+01,-1.599931907653808594e+01,-1.201529464721679688e+02,-1.146347885131835938e+02,1.155245819091796875e+02,-2.860717201232910156e+01,-1.018306961059570312e+02,8.577839851379394531e+00,9.749367523193359375e+01,-1.170073547363281250e+02,-1.114185409545898438e+02,1.078294372558593750e+02,-1.227582473754882812e+02,-9.995800781250000000e+01,1.653999519348144531e+01,6.698448181152343750e+01,-1.449194946289062500e+02,1.427978210449218750e+02,4.687909698486328125e+01,8.756069183349609375e+01,1.349599456787109375e+02,-3.727271270751953125e+01,1.253812255859375000e+02,-3.104814529418945312e+01,7.033427429199218750e+01,-1.179500427246093750e+02,-4.137386322021484375e+01,-1.157356872558593750e+02,-4.549600982666015625e+01,-2.634752845764160156e+01,3.067082023620605469e+01,5.317751312255859375e+01,-1.389472808837890625e+02,-5.773721694946289062e+01,1.237629623413085938e+02,4.980397415161132812e+01,6.969795227050781250e+01
9.483997344970703125e+01,8.279664611816406250e+01,1.507683105468750000e+02,-5.651932144165039062e+01,1.352438831329345703e+01,-8.803184509277343750e+01,-9.779949188232421875e+01,7.438803100585937500e+01,1.946382331848144531e+01,3.206906890869140625e+01,-1.138191070556640625e+02,-6.341478729248046875e+01,-5.123898696899414062e+01,-1.304788055419921875e+02,-9.521387481689453125e+01,2.363730430603027344e+01,-3.231096649169921875e+01,-3.231861877441406250e+01,8.352635955810546875e+01,9.526259613037109375e+01,-1.560885238647460938e+01,1.353904266357421875e+02,1.478932189941406250e+02,-3.317114639282226562e+01,1.341700744628906250e+02,1.275499954223632812e+02,1.462850341796875000e+02,1.453837280273437500e+02,1.193460311889648438e+02,1.232903747558593750e+02,9.880194854736328125e+01,-1.961677169799804688e+01,6.015243911743164062e+01,6.711186981201171875e+01,-2.884552955627441406e+01,1.363229827880859375e+02,-1.288964996337890625e+02,6.673610687255859375e+01,9.833805084228515625e+01,-7.020729064941406250e+01,1.001279144287109375e+02,1.282811584472656250e+02,1.072181091308593750e+02,-7.891371917724609375e+01,-1.309451293945312500e+02,3.512294006347656250e+01,4.293912506103515625e+01,-1.010458450317382812e+02,1.879192733764648438e+01,-8.421924591064453125e+01,9.982592010498046875e+01,5.521578216552734375e+01,-2.597229766845703125e+01,3.605062866210937500e+01,7.671974945068359375e+01,1.246432800292968750e+02,3.595611190795898438e+01,1.113196563720703125e+02,3.071490287780761719e+01,-5.619989776611328125e+01,1.546072540283203125e+02,-7.651546478271484375e+01,-7.217694282531738281e+00,-1.001572875976562500e+02,-1.644213676452636719e+01,-1.199081726074218750e+02,-1.146199111938476562e+02,1.157435073852539062e+02,-2.811806297302246094e+01,-1.016336135864257812e+02,8.400836944580078125e+00,9.764995574951171875e+01,-1.167106933593750000e+02,-1.109143218994140625e+02,1.070135345458984375e+02,-1.222902526855468750e+02,-9.917625427246093750e+01,1.616141510009765625e+01,6.636963653564453125e+01,-1.449076232910156250e+02,1.426329040527343750e+02,4.673067474365234375e+01,8.784865570068359375e+01,1.345517120361328125e+02,-3.749643707275390625e+01,1.251581649780273438e+02,-3.039188385009765625e+01,7.089486694335937500e+01,-1.180852355957031250e+02,-4.128583908081054688e+01,-1.153592071533203125e+02,-4.560927200317382812e+01,-2.653268051147460938e+01,3.018317604064941406e+01,5.321940231323242188e+01,-1.386702575683593750e+02,-5.774549484252929688e+01,1.239962005615234375e+02,5.001765823364257812e+01,7.000551605224609375e+01
1.014605712890625000e+02,8.859760284423828125e+01,1.580877838134765625e+02,-6.170726776123046875e+01,1.646430206298828125e+01,-9.412251281738281250e+01,-1.002477951049804688e+02,7.560636138916015625e+01,2.219921493530273438e+01,3.588748168945312500e+01,-1.211259536743164062e+02,-6.862489318847656250e+01,-5.544117355346679688e+01,-1.353505859375000000e+02,-9.750045013427734375e+01,2.258511543273925781e+01,-3.175149917602539062e+01,-3.143422698974609375e+01,8.974388885498046875e+01,9.714663696289062500e+01,-1.389939975738525391e+01,1.422682647705078125e+02,1.542679901123046875e+02,-3.705521774291992188e+01,1.396090698242187500e+02,1.315969390869140625e+02,1.538929443359375000e+02,1.519021911621093750e+02,1.234106674194335938e+02,1.295337371826171875e+02,1.016188583374023438e+02,-1.854616546630859375e+01,6.539794921875000000e+01,6.849814605712890625e+01,-2.739596557617187500e+01,1.432339935302734375e+02,-1.360324401855468750e+02,6.802246093750000000e+01,1.009113006591796875e+02,-7.583336639404296875e+01,1.024413299560546875e+02,1.351691436767578125e+02,1.101050796508789062e+02,-8.040867614746093750e+01,-1.384644775390625000e+02,3.499423217773437500e+01,4.694866943359375000e+01,-1.034375839233398438e+02,2.213905906677246094e+01,-8.588982391357421875e+01,1.024893264770507812e+02,5.539179611206054688e+01,-2.491110801696777344e+01,3.998823928833007812e+01,7.806433868408203125e+01,1.318953857421875000e+02,3.927047729492187500e+01,1.147016220092773438e+02,2.937134361267089844e+01,-6.114472579956054688e+01,1.617085266113281250e+02,-7.892414855957031250e+01,-5.130449295043945312e+00,-1.030133056640625000e+02,-1.458624458312988281e+01,-1.260606842041015625e+02,-1.179938735961914062e+02,1.193339462280273438e+02,-3.168261528015136719e+01,-1.081964797973632812e+02,1.103066349029541016e+01,1.000356979370117188e+02,-1.240775909423828125e+02,-1.179179382324218750e+02,1.136344909667968750e+02,-1.291177062988281250e+02,-1.056537933349609375e+02,1.929383277893066406e+01,7.129904937744140625e+01,-1.511632232666015625e+02,1.486411895751953125e+02,4.642025756835937500e+01,8.951732635498046875e+01,1.416652984619140625e+02,-3.709254837036132812e+01,1.291845092773437500e+02,-3.431523895263671875e+01,7.249032592773437500e+01,-1.217606048583984375e+02,-4.047478485107421875e+01,-1.221119003295898438e+02,-4.573609924316406250e+01,-2.522493553161621094e+01,3.464543151855468750e+01,5.337170028686523438e+01,-1.454060211181640625e+02,-5.806842803955078125e+01,1.278507003784179688e+02,4.999787139892578125e+01,7.108658599853515625e+01
9.286759948730468750e+01,8.064744567871093750e+01,1.512638244628906250e+02,-5.413708114624023438e+01,1.027689266204833984e+01,-8.597171020507812500e+01,-1.017064895629882812e+02,7.844553375244140625e+01,1.667084312438964844e+01,2.961813354492187500e+01,-1.122625274658203125e+02,-6.160705947875976562e+01,-4.885793304443359375e+01,-1.318452148437500000e+02,-9.917583465576171875e+01,2.690241432189941406e+01,-3.574450302124023438e+01,-3.584233093261718750e+01,8.178939819335937500e+01,9.885714721679687500e+01,-1.820339393615722656e+01,1.351087493896484375e+02,1.479101562500000000e+02,-3.121189117431640625e+01,1.359742126464843750e+02,1.299750366210937500e+02,1.463340759277343750e+02,1.458163757324218750e+02,1.220447769165039062e+02,1.223307800292968750e+02,1.023948593139648438e+02,-2.200665283203125000e+01,5.835888671875000000e+01,7.079866027832031250e+01,-3.269926834106445312e+01,1.362781219482421875e+02,-1.281498718261718750e+02,7.063153076171875000e+01,1.020843734741210938e+02,-6.795428466796875000e+01,1.034323348999023438e+02,1.267918167114257812e+02,1.097667007446289062e+02,-8.279498291015625000e+01,-1.304408264160156250e+02,3.833058547973632812e+01,4.114018249511718750e+01,-1.045532608032226562e+02,1.583644199371337891e+01,-8.781440734863281250e+01,1.030853958129882812e+02,5.909926223754882812e+01,-2.932203292846679688e+01,3.366971969604492188e+01,8.020964813232421875e+01,1.234176940917968750e+02,3.337384033203125000e+01,1.151633758544921875e+02,3.435552978515625000e+01,-5.366500854492187500e+01,1.551556549072265625e+02,-7.898336029052734375e+01,-1.076052379608154297e+01,-1.034328002929687500e+02,-1.932634162902832031e+01,-1.190244674682617188e+02,-1.175845794677734375e+02,1.187606124877929688e+02,-2.556988525390625000e+01,-1.000276260375976562e+02,5.359781742095947266e+00,1.010368423461914062e+02,-1.153832015991210938e+02,-1.095110168457031250e+02,1.058629150390625000e+02,-1.208913116455078125e+02,-9.771063232421875000e+01,1.319196605682373047e+01,6.435340881347656250e+01,-1.463989257812500000e+02,1.435733642578125000e+02,5.069868469238281250e+01,9.161826324462890625e+01,1.335472259521484375e+02,-4.122590637207031250e+01,1.279363021850585938e+02,-2.809042549133300781e+01,7.321700286865234375e+01,-1.213574676513671875e+02,-4.492150497436523438e+01,-1.142732162475585938e+02,-4.859859085083007812e+01,-3.009351921081542969e+01,2.778673744201660156e+01,5.704692077636718750e+01,-1.390442962646484375e+02,-6.127064132690429688e+01,1.268346405029296875e+02,5.366468048095703125e+01,7.397256469726562500e+01
1.005692672729492188e+02,8.791403198242187500e+01,1.548435821533203125e+02,-6.194269943237304688e+01,1.746530151367187500e+01,-9.336618041992187500e+01,-9.769870758056640625e+01,7.316056823730468750e+01,2.313457870483398438e+01,3.665966033935546875e+01,-1.194739837646484375e+02,-6.864703369140625000e+01,-5.560070037841796875e+01,-1.323334808349609375e+02,-9.462402343750000000e+01,2.112004470825195312e+01,-2.977314376831054688e+01,-2.960241508483886719e+01,8.905512237548828125e+01,9.433658599853515625e+01,-1.248106670379638672e+01,1.395322723388671875e+02,1.508406524658203125e+02,-3.784552764892578125e+01,1.366752624511718750e+02,1.279314651489257812e+02,1.509657745361328125e+02,1.489081726074218750e+02,1.201774902343750000e+02,1.278332824707031250e+02,9.847041320800781250e+01,-1.695701026916503906e+01,6.571862030029296875e+01,6.610361480712890625e+01,-2.574248313903808594e+01,1.405913848876953125e+02,-1.336770935058593750e+02,6.521420288085937500e+01,9.812511444091796875e+01,-7.550467681884765625e+01,9.961961364746093750e+01,1.331807861328125000e+02,1.066318588256835938e+02,-7.797645568847656250e+01,-1.364280395507812500e+02,3.334300231933593750e+01,4.742756652832031250e+01,-1.002823333740234375e+02,2.300977325439453125e+01,-8.313399505615234375e+01,9.957198333740234375e+01,5.381323623657226562e+01,-2.291878890991210938e+01,4.028636932373046875e+01,7.528062438964843750e+01,1.297629394531250000e+02,3.926628112792968750e+01,1.115236740112304688e+02,2.746724510192871094e+01,-6.136642074584960938e+01,1.582779693603515625e+02,-7.709304809570312500e+01,-3.791697025299072266e+00,-9.991842651367187500e+01,-1.256577301025390625e+01,-1.240593719482421875e+02,-1.149130783081054688e+02,1.159106521606445312e+02,-3.241380310058593750e+01,-1.067320251464843750e+02,1.180681133270263672e+01,9.692374420166015625e+01,-1.222253341674804688e+02,-1.165983276367187500e+02,1.126735229492187500e+02,-1.273404083251953125e+02,-1.049866180419921875e+02,2.027354812622070312e+01,7.120562744140625000e+01,-1.476418457031250000e+02,1.452461395263671875e+02,4.442087554931640625e+01,8.667156219482421875e+01,1.392121124267578125e+02,-3.526782226562500000e+01,1.259043884277343750e+02,-3.522863006591796875e+01,6.975734710693359375e+01,-1.183090057373046875e+02,-3.881056976318359375e+01,-1.201685333251953125e+02,-4.369888687133789062e+01,-2.358071327209472656e+01,3.529835128784179688e+01,5.115620803833007812e+01,-1.425610046386718750e+02,-5.578210067749023438e+01,1.245161514282226562e+02,4.769438934326171875e+01,6.855251312255859375e+01
9.814160919189453125e+01,8.596067810058593750e+01,1.492650604248046875e+02,-6.061352539062500000e+01,1.839020156860351562e+01,-9.095419311523437500e+01,-9.236604309082031250e+01,6.883951568603515625e+01,2.348418045043945312e+01,3.662868118286132812e+01,-1.165325546264648438e+02,-6.716761779785156250e+01,-5.466545867919921875e+01,-1.270833282470703125e+02,-8.954400634765625000e+01,1.894885444641113281e+01,-2.701833724975585938e+01,-2.676671981811523438e+01,8.688235473632812500e+01,8.906443023681640625e+01,-1.057145786285400391e+01,1.355296173095703125e+02,1.461470489501953125e+02,-3.746347808837890625e+01,1.310206298828125000e+02,1.223057708740234375e+02,1.461487731933593750e+02,1.433808898925781250e+02,1.148316726684570312e+02,1.244813842773437500e+02,9.321575164794921875e+01,-1.536573791503906250e+01,6.410677337646484375e+01,6.186280441284179688e+01,-2.342332839965820312e+01,1.360784912109375000e+02,-1.297045135498046875e+02,6.109419250488281250e+01,9.253030395507812500e+01,-7.406110382080078125e+01,9.446748352050781250e+01,1.295486297607421875e+02,1.018333663940429688e+02,-7.342788696289062500e+01,-1.322079315185546875e+02,3.084580993652343750e+01,4.652330017089843750e+01,-9.526957702636718750e+01,2.353901863098144531e+01,-7.902146148681640625e+01,9.471042633056640625e+01,5.008912658691406250e+01,-2.066007232666015625e+01,4.039854812622070312e+01,7.094635772705078125e+01,1.263950271606445312e+02,3.954869842529296875e+01,1.056015625000000000e+02,2.503028869628906250e+01,-6.050365829467773438e+01,1.528621978759765625e+02,-7.290470886230468750e+01,-2.251881122589111328e+00,-9.443298339843750000e+01,-1.090047550201416016e+01,-1.206119384765625000e+02,-1.096322402954101562e+02,1.104326553344726562e+02,-3.249813461303710938e+01,-1.043456268310546875e+02,1.319796371459960938e+01,9.190481567382812500e+01,-1.188312759399414062e+02,-1.132329788208007812e+02,1.092411880493164062e+02,-1.240644989013671875e+02,-1.019328842163085938e+02,2.102695465087890625e+01,6.954819488525390625e+01,-1.420928344726562500e+02,1.401665039062500000e+02,4.151228332519531250e+01,8.163127899169921875e+01,1.353605499267578125e+02,-3.249716949462890625e+01,1.204699707031250000e+02,-3.530718231201171875e+01,6.635725402832031250e+01,-1.124028930664062500e+02,-3.582928848266601562e+01,-1.168399276733398438e+02,-4.073522567749023438e+01,-2.086533737182617188e+01,3.529691314697265625e+01,4.775731277465820312e+01,-1.379382781982421875e+02,-5.227624130249023438e+01,1.188473358154296875e+02,4.455768585205078125e+01,6.465365600585937500e+01
9.566022491455078125e+01,8.333242797851562500e+01,1.477116241455078125e+02,-5.820708084106445312e+01,1.619895553588867188e+01,-8.843173217773437500e+01,-9.334596252441406250e+01,7.010115051269531250e+01,2.143683624267578125e+01,3.442516708374023438e+01,-1.138715057373046875e+02,-6.495067596435546875e+01,-5.251780319213867188e+01,-1.265676040649414062e+02,-9.039391326904296875e+01,2.063720321655273438e+01,-2.876592636108398438e+01,-2.846282386779785156e+01,8.436530303955078125e+01,8.996067047119140625e+01,-1.189638423919677734e+01,1.337882843017578125e+02,1.447105712890625000e+02,-3.536861419677734375e+01,1.304881744384765625e+02,1.222622451782226562e+02,1.443296356201171875e+02,1.419989471435546875e+02,1.147083663940429688e+02,1.225441513061523438e+02,9.390218353271484375e+01,-1.664130783081054688e+01,6.185129165649414062e+01,6.309910202026367188e+01,-2.513521003723144531e+01,1.344955902099609375e+02,-1.273681106567382812e+02,6.228323364257812500e+01,9.321875000000000000e+01,-7.147511291503906250e+01,9.495542907714843750e+01,1.273699493408203125e+02,1.020945587158203125e+02,-7.451047515869140625e+01,-1.300654754638671875e+02,3.223689651489257812e+01,4.458444213867187500e+01,-9.587136840820312500e+01,2.112328338623046875e+01,-7.984510803222656250e+01,9.512656402587890625e+01,5.165701293945312500e+01,-2.225290870666503906e+01,3.802988815307617188e+01,7.194086456298828125e+01,1.237730407714843750e+02,3.730958175659179688e+01,1.062182846069335938e+02,2.684712409973144531e+01,-5.816168212890625000e+01,1.514699554443359375e+02,-7.347778320312500000e+01,-4.257762908935546875e+00,-9.506419372558593750e+01,-1.256640815734863281e+01,-1.186126937866210938e+02,-1.097503128051757812e+02,1.106080398559570312e+02,-3.031571578979492188e+01,-1.015953903198242188e+02,1.110538482666015625e+01,9.253332519531250000e+01,-1.162519760131835938e+02,-1.106281433105468750e+02,1.070703277587890625e+02,-1.217970275878906250e+02,-9.965650177001953125e+01,1.883827209472656250e+01,6.742724609375000000e+01,-1.411404266357421875e+02,1.389880065917968750e+02,4.316129302978515625e+01,8.255526733398437500e+01,1.330627288818359375e+02,-3.415135955810546875e+01,1.205211105346679688e+02,-3.324971771240234375e+01,6.682865142822265625e+01,-1.127215194702148438e+02,-3.764342880249023438e+01,-1.146594467163085938e+02,-4.171790695190429688e+01,-2.269066810607910156e+01,3.292329788208007812e+01,4.924652099609375000e+01,-1.363351593017578125e+02,-5.359767532348632812e+01,1.190091094970703125e+02,4.591999053955078125e+01,6.573012542724609375e+01
9.767943572998046875e+01,8.584631347656250000e+01,1.524735870361328125e+02,-5.885757827758789062e+01,1.635690307617187500e+01,-9.110121154785156250e+01,-9.644571685791015625e+01,7.260810089111328125e+01,2.208023643493652344e+01,3.452915954589843750e+01,-1.168392868041992188e+02,-6.622741699218750000e+01,-5.353485870361328125e+01,-1.312291717529296875e+02,-9.394596862792968750e+01,2.110009574890136719e+01,-3.031031227111816406e+01,-3.000505828857421875e+01,8.645458221435546875e+01,9.404367828369140625e+01,-1.401526927947998047e+01,1.373266601562500000e+02,1.494117279052734375e+02,-3.554142761230468750e+01,1.349741516113281250e+02,1.273185043334960938e+02,1.483818969726562500e+02,1.471160888671875000e+02,1.194862594604492188e+02,1.255127105712890625e+02,9.811653137207031250e+01,-1.808352088928222656e+01,6.326316833496093750e+01,6.527545166015625000e+01,-2.658414268493652344e+01,1.380602569580078125e+02,-1.310655670166015625e+02,6.484559631347656250e+01,9.722396850585937500e+01,-7.338181304931640625e+01,9.876408386230468750e+01,1.304573822021484375e+02,1.067363204956054688e+02,-7.722569274902343750e+01,-1.335025634765625000e+02,3.319160842895507812e+01,4.525157165527343750e+01,-9.953099060058593750e+01,2.165218353271484375e+01,-8.286400604248046875e+01,9.905779266357421875e+01,5.348327636718750000e+01,-2.368918418884277344e+01,3.880118179321289062e+01,7.523577880859375000e+01,1.273208465576171875e+02,3.840168762207031250e+01,1.107979049682617188e+02,2.822109794616699219e+01,-5.919300079345703125e+01,1.561473236083984375e+02,-7.620057678222656250e+01,-4.890381336212158203e+00,-9.893768310546875000e+01,-1.395245170593261719e+01,-1.221878662109375000e+02,-1.143658370971679688e+02,1.150708694458007812e+02,-3.059449577331542969e+01,-1.045843582153320312e+02,1.088305377960205078e+01,9.712030792236328125e+01,-1.196776809692382812e+02,-1.138673095703125000e+02,1.095307922363281250e+02,-1.245436401367187500e+02,-1.018473205566406250e+02,1.897363662719726562e+01,6.886115264892578125e+01,-1.462363433837890625e+02,1.438161468505859375e+02,4.437487792968750000e+01,8.666007232666015625e+01,1.371510772705078125e+02,-3.534822082519531250e+01,1.248535690307617188e+02,-3.299451065063476562e+01,7.036667633056640625e+01,-1.178413772583007812e+02,-3.878012847900390625e+01,-1.175774841308593750e+02,-4.386386489868164062e+01,-2.371853256225585938e+01,3.306232833862304688e+01,5.112489318847656250e+01,-1.401300506591796875e+02,-5.552138137817382812e+01,1.235026931762695312e+02,4.782566070556640625e+01,6.859381866455078125e+01
